评论页码,评论内容,IP属地,性别,评论时间,点赞数,主评论
7,"看不到希望也要坚持下去！
成功的道路并不拥挤，因为很少有人能坚持到最后。",未知,男,2023-09-20 12:46:07,1,True
7,写点评论，这确实是我见过讲自律最好的视频，没有之一，再说下up主说想付费的事。 我表示理解，这个内容我认为确实值得付费，问题就是现在网上很多付费真的是坑，一到花钱估计就不想付了，[笑哭]那我估计就看不到什么好的视频了，，哈哈，讲的好我会努力去做 以三连关注,吉林,男,2023-09-18 05:10:30,7,True
7,这么厉害没考上清华我是不信的,河北,,2023-09-19 07:57:45,1,True
7,那么多厉害的榜样也不一定能考上清华呀，看天资和家庭教育的，人各有长处，后天成为更好的自己都值得学习和敬佩。,福建,,2023-09-19 07:59:29,0,False
7,看了4遍，我觉得我这么牛皮的人要开始改变喽,安徽,,2023-09-19 17:08:41,1,True
7,一命二运三风水，四积阴德五读书。世间万物，皆有定数。但无论结果如何，不应改变的是我们对人生的态度以及做人的初心。,黑龙江,,2023-09-20 13:19:36,1,True
7,个人觉得没啥用，能自律的早就能自律，不能自律的用啥方法都打不败自己的惰性,河南,男,2023-09-19 19:27:15,1,True
7,我去o(￣ヘ￣o＃) 神之途径！,江苏,女,2023-09-19 11:13:10,1,True
7,别杠啊我自己的理解大多数分享这个自律的up都是作家，确实有效果但是，写作有难度，但得分和什么事比，锻炼就更不用说了，大学好不夸张有条件情况下我基本天天三公里还有不定期各种无氧重量，健身是有那种快感的，而且很短时间就能感受到这种快感，尤其是跑步，但是有些事情他难度对于自律来说要求自然更高， 尤其是自己不擅长或者抵触的情绪，比如做高数，画cad等等，很难说有兴趣，但不分还是靠意志，而且这很难分成一个个小目标，为了正确应用，起码要掌握到一个较熟练的阶段，我只能说不同的事宜对自律的要求是不同的，意志的消耗也不一样，还要自己加一区分,黑龙江,男,2023-09-19 08:02:19,39,True
7,回复 @悲剧帝小枪 :哈哈哈太正常了，冬天跑步机上8公里10公里肯定有，都老爷们谁好意思先下来，一个比一个跑得快一个比一个跑的久，和视频里其中说的一点相似，那种我就是比你牛逼的虚荣心,黑龙江,男,2023-09-19 12:37:12,1,False
7,回复 @酣茹淑云 :hhh猜您这是老师傅了，我这才毕业没几年一画节点就开始烦了[笑哭],黑龙江,男,2023-09-19 23:20:34,0,False
7,画CAD对于我来说比跑步容易多了[笑哭],黑龙江,男,2023-09-19 23:11:53,0,False
7,穷人逆袭，只有一个朱元璋，还有谁是不靠父母背景的？,广东,,2023-09-19 03:50:12,1,True
7,回复 @枫芯丶 :龚小京,北京,,2023-09-19 23:27:51,0,False
7,刘强东,重庆,,2023-09-19 05:02:41,0,False
7,刘邦,江苏,男,2023-09-19 06:59:01,0,False
7,穷人摆脱贫困的唯一办法就是不生孩子，让贫穷到自己为止,广东,男,2023-09-18 14:06:00,1,True
7,不如投胎。,广东,女,2023-09-19 14:20:34,2,True
7,顶多是学会自律，但和穷人逆袭有什么关系？一个政策一个暴雷倾家荡产，绝大多数人记住自己的身份，就是个干电池，想什么逆袭,浙江,男,2023-09-19 22:54:13,1,True
7,我连视频都不想看完[脱单doge],吉林,男,2023-09-19 16:35:16,1,True
7,我有个问题，你是怎么做到一直讲话还思路清晰连贯的,北京,,2023-09-20 00:39:17,1,True
7,先写好,江西,,2023-09-20 07:29:51,0,False
8,up主你的漆盖软骨磨损了吗？,广东,,2023-09-19 13:12:48,1,True
8,没有,广西,男,2023-09-19 13:13:37,0,False
8,闹麻了，费尽千辛万苦才能得到的是别人出身就有的东西，甚至可能不足其百分之一千分之一,湖北,男,2023-09-19 14:07:34,1,True
8,不如两个字:团结,广西,男,2023-09-19 08:30:51,1,True
8,逆天改命改的是习惯 自律只是一个快速改变习惯的方法。可能你改变一个习惯并不能改变生活活着命运，比如健身跑步。当你用自律改变一个个坏习惯，成为另外一个不一样你的时候，从概率学上讲，至少有70%几率翻身,河南,,2023-09-19 00:03:05,5,True
8,百分之1,江西,,2023-09-20 00:00:58,0,False
8,如果自律真能通过听道理就能建立的话那就好了[doge],四川,,2023-09-17 17:43:04,10,True
8,知行合一,浙江,,2023-09-18 09:34:50,5,False
8,回复 @会心与不会 :好,河南,男,2023-09-19 08:44:38,0,False
8,以后每天看一遍视频，说明我就做到了自律[呲牙],广东,男,2023-09-19 14:39:36,1,True
8,人生哪有这么简单，我们县城不少小老板一波疫情就成破落户了，口罩厂老板倒是赚翻了,湖北,女,2023-09-19 10:55:03,1,True
8,跟着没用，要不你找个特别牛逼的媳妇儿或者老公，要不你找个非常厉害的师傅，这才能真正提升阶级。,黑龙江,,2023-09-19 07:10:58,1,True
8,说话很像罗永浩,黑龙江,,2023-09-19 17:37:18,1,True
8,我觉得博主真伟大，这个是值得收费的视频。我建议免费有时效性，不然就不值钱了，过段时间就收费了，不然白嫖怪太多了,广西,,2023-09-19 11:55:59,1,True
8,有道理,浙江,男,2023-09-19 06:43:56,1,True
8,人很弱 畏难绝望 执行当下小目标 正反馈 执行不与成功画等号,福建,,2023-09-19 10:26:48,1,True
8,UP实属把自律搞明白了 我看了这么多关于自律的视频，只有这个up让我瞬间领悟[doge]  我经历过太多不自律了，他把我的体会和收获都表达出来了，的确是这样的，感同身受!,河南,,2023-09-18 08:29:23,5,True
8,我跑了5000公里，但谈到自律依旧是失败者。这类视频我年初看了很多，内容大差不差 不过做心理安慰也挺好的。起码让一部分人认为看了这些东西就能逆天改命。,福建,,2023-09-19 09:59:45,0,True
8,预感这个视频又要上热门[支持],美国,女,2023-09-17 23:24:13,2,True
8,就像打怪升级游戏可以看到经验条一样，设个简单小目标完成，诶，我进步了，我又懂了一点，开心，就这一点一点的朝着目标。至于要不要跟人比较，我觉得一个人最大的对手只有自己，只要自己比昨天进步就好，每个人都是独一无二的，每个人的人生进程都不一样，流水不争先，争得是滔滔不绝，绝大多数人还没到拼天赋的地步。,广西,男,2023-09-18 17:23:59,2,True
8,我现在的感觉和状态糟透了，我好希望有人把我打一顿，如果能让我振作起来，行动起来，脱胎换骨，有所突破。。,陕西,,2023-09-18 01:18:14,1,True
8,如果成年了要学会自己勉励自己，没有那么多人来鞭策你,广东,,2023-09-18 11:39:42,0,False
8,不知道大家看完觉得怎么样 我觉得很催眠,广东,男,2023-09-19 00:37:16,2,True
8,lj视频,河南,,2023-09-19 07:23:59,4,False
8,人生只有几十年，要什么自律，我就两个自律到点吃饭，到点睡觉，别的都不律今天看到一本好书就多看点，到一个好游戏就就多玩几局，多大事情就多大的事，天天跟别人比，那不累死,浙江,,2023-09-19 11:58:26,1,True
8,每天一厕两觉三餐，特别自律，给自己点赞[支持],江西,,2023-09-19 11:31:47,1,True
9,我好帅我好帅我好帅[脱单doge],山东,男,2023-09-19 09:59:08,1,True
9,感觉对我没什么用，我觉得更重要的是路径到底对不对。小目标就是路径，为了实现大目标，如果这个小目标本来就不对，是个弯路，效能再高也高不到哪里去。上好学校都知道要一科科刷题背书，但是如果你要找好工作，背英语单词并不会有什么大用~可能我本身就属于自律一卦的,湖北,,2023-09-19 22:07:05,1,True
9,我直说了，我跑了1w公里了，也不影响我是个咸鱼。。。。。,北京,,2023-09-19 08:48:19,1,True
9,你学了几小时 你把跑步时间转换学习了吗,海南,女,2023-09-19 21:39:54,0,False
9,你现在存款多少，脱离俺们穷人行列了吗,辽宁,,2023-09-19 12:17:17,1,True
9,经典一击脱离,辽宁,,2023-09-19 13:05:51,1,False
9,回复 @人文系 :太脱离了,辽宁,,2023-09-20 10:32:06,0,False
9,只是在b站就近40万粉丝，写书也卖了百万本，教的付费学生也有3000人，你觉得脱离俺们穷人行列了吗？,陕西,,2023-09-19 15:46:40,0,False
9,已整理【穷人逆袭唯一途径，自律万能公式，终结不自律-哔哩哔哩】 https://b23.tv/fn2q2ko,湖北,,2023-09-23 16:16:28,0,True
9,所谓自律，就是正确的难受。,安徽,,2023-09-23 23:18:07,0,True
9,大驰。。,福建,,2023-09-23 21:36:45,0,True
9,"已整理23-09-17
【穷人逆袭唯一途径，自律万能公式，终结不自律-哔哩哔哩】 https://b23.tv/fxaTgl6",湖北,,2023-09-23 17:36:07,0,True
9,关注一个hin小hin小的问题（拿捏）[OK],河北,,2023-09-23 14:08:07,0,True
9,当你感觉重复一件事，获得的不是快感，而是痛苦的时候，就说明这件事本身就反人类，即是最后成功了，也不过是用自己抵触的行为，欺瞒并折磨后来者而已。,四川,男,2023-09-23 22:53:13,0,True
9,自律很难很难，我想强制自己自律做些事情,北京,,2023-09-23 21:32:42,0,True
9,关注当下最需要做的事情,湖北,,2023-09-23 09:39:58,0,True
9,哈哈，我觉得up主牛。,江苏,,2023-09-23 22:22:00,0,True
9,天呀，很有道理,广东,男,2023-09-23 16:26:45,0,True
9,有点意思，起步非常适合,北京,,2023-09-23 13:20:09,0,True
9,又是洗脑界王者,福建,,2023-09-19 07:56:46,6,True
9,智能路障？？？,广西,女,2023-09-22 20:08:44,0,True
9,健身痛苦一时，不健身痛苦一世。,江苏,,2023-09-23 05:01:23,0,True
9,我懒得总结，想去评论区里找课代表。结果这评论区也太消极了。大环境是不好，上升空间是太小。那又怎么样呢？我是躺平好几年的人，深感无聊。我认可大环境不好，上升空间寥寥无几，我也认可up主的内容。我依旧觉得阿婆主的内容能给人动力，给人精神养料。加油,河南,女,2023-09-19 08:23:38,3,True
9,"总结：做好自己的小事，其他随缘。
-------
在提升期，把自己当作一台机器不断猎取。",新疆,,2023-09-23 21:37:12,0,True
10,不把自己当回事 把自己做的是当回事,河北,,2023-09-23 16:03:05,0,True
10,我可以自律,福建,女,2023-09-23 09:58:16,0,True
10,跑步就自律了？看书就自律了？他们只是普世价值认为的，不需要思考就是正确的事情罢了，根本不是什么自律好吧,上海,,2023-09-19 08:29:04,1,True
10,大家不要相信这种东西，这种庸俗方法论会在一生当中不断遇见又投身其中，这是一个恶循环,四川,,2023-09-19 06:08:57,1,True
10,回复 @十点飞行 :噢，拉不下身份呗,浙江,男,2023-09-19 19:02:37,1,False
10,不行动就是方法论呗,浙江,男,2023-09-19 06:46:27,1,False
10,回复 @那是我的前蹄 :懒得和你说，随便看看哲学史就知道这些玩意儿多可笑,四川,,2023-09-20 00:18:41,0,False
10,请重看【穷人逆袭唯一途径，自律万能公式，终结不自律-哔哩哔哩】 https://b23.tv/ijRXnHR,湖北,,2023-09-23 15:22:41,0,True
10,宁哥能回我私信吗,河北,,2023-09-22 22:35:41,0,True
10,拿面子挣钱，用钱撑面子,贵州,,2023-09-22 21:27:47,0,True
10,明天再自律,贵州,,2023-09-19 15:07:01,1,True
10,下辈子是标准答案[doge],江苏,男,2023-09-20 13:22:29,0,False
10,很有启发，谢谢up。期待您的更好的作品[脱单doge],湖北,,2023-09-23 13:07:05,0,True
10,我一定能考上[打call],广西,,2023-09-22 21:42:37,0,True
10,我看了视频收货颇多，摆烂的原因是因为人性真的很弱，一步步按照奖励点行事的确很有效，但是人和人不一定感受相同，有的人价值观会选择最短路径，从而会认为摆烂会得到快了，为什么要选择努力获得快乐，因此我提出另一套基于自身的“自律”路径，那就是习惯，小学离家不远不近路程30分钟一天四趟（小学生放学你懂的），初高中有点远最快步行速度21分钟（极限），目前上班步行速度35分钟（7年了），我基本上是习惯度过，哪怕提到坐车也会优先选择走路，把通往目标的道路养成习惯，不要过分在意习惯本身和目标身上，过程仅仅是目前要做，可以通过思维转移模糊对过程的价值判断，比如这个任务做完就轻松了转变成这个任务该用那种方法做会更好，深入事件本身比对事件整体判断更高的践行度，我个人分析思考深入事件思考本身就是求知欲的表现，不论欲的多少都能有效吸引行动，思考事件价值不论价值获得多少，都有几大可能提升联系对整体以及最终目标思考的概率，真要判断价值获得成就感也是等完成后再考虑。,湖南,男,2023-09-19 09:48:22,1,True
10,现在想减肥，每天控制早睡早起少吃多动。但工作性质每周会有两三次饭局，推又推不掉，还几乎都要喝酒。。。这种情况怎么自律[笑哭],福建,,2023-09-23 23:19:54,0,True
10,自律的终结者，找个自律的人一起自律,上海,男,2023-09-23 19:45:39,0,True
10,背景音乐用对了，你的感谢星爷,广东,男,2023-09-22 19:48:35,0,True
10,6,吉林,,2023-09-22 08:59:17,0,True
10,哈哈哈哈哈哈,江苏,,2023-09-21 21:20:51,0,True
10,收藏比点赞多[微笑][微笑],广西,,2023-09-22 08:58:55,0,True
10,可真客气,河北,女,2023-09-21 22:21:52,0,True
10,福格行为模型,江苏,,2023-09-22 22:07:24,0,True
10,微习惯,新疆,,2023-09-22 21:28:50,0,True
11,谢谢Up主，这个刚好是我现在遇到的问题,四川,,2023-09-23 19:32:04,0,True
11,额，最小可执行动作，自律这个事，看情况吧，不是每个人都得自律，而且自律的反馈是长线的，不可能因为自律就逆天改命。是的，生活能变好，但是社会分工已经将你的主观能动性带来的改变降到了最小。而且，如果主动带入宏大叙事，对你来说只有消耗。,广东,男,2023-09-19 08:09:54,2,True
11,强制自己执行，很痛苦也要坚持，不要被情绪所打败；这一条我都一直loop~~总是被情绪击垮·····,四川,,2023-09-23 21:52:14,0,True
11,@AI视频小助理 总结一下,河南,男,2023-09-22 00:03:13,0,True
11,人都会死的。。。多享受才是真的，,贵州,,2023-09-21 23:16:34,0,True
11,[脱单doge],宁夏,,2023-09-21 21:07:21,0,True
11,牛逼,广东,男,2023-09-21 18:28:55,0,True
11,给我去吃灰,上海,,2023-09-21 17:38:23,0,True
11,每次看到这种自律的视频都强迫自己看完，后边又忘了自律。。。,江苏,男,2023-09-23 22:57:46,0,True
11,轻舟已过万重山,湖南,男,2023-09-21 23:32:57,0,True
11,如果悟出道，不需要术，更不需要技，希望大家都能悟到自己的道,江西,男,2023-09-23 00:15:26,0,True
11,我戒了30年的烟，坚持喝了30年的酒，持续无目的的练了30的毛笔字[微笑],湖南,,2023-09-22 23:50:58,0,True
11,@AI视频小助理 总结一下,湖北,男,2023-09-17 20:39:43,1,True
11,脑子放空只做一件事。[打call][打call],北京,,2023-09-18 14:08:43,1,True
11,不收费，一小时70立结，自己也在做,陕西,,2023-09-21 21:32:57,0,True
11,不积跬步无以至千里,福建,女,2023-09-22 20:58:21,0,True
11,怎么不去看自控力……,四川,,2023-09-21 13:09:48,0,True
11,穷人靠变异[doge],辽宁,,2023-09-20 12:08:49,0,True
11,福格行为模型,上海,,2023-09-21 11:29:22,0,True
11,666,黑龙江,,2023-09-20 18:14:46,0,True
12,巴嘎,湖南,,2023-09-20 09:08:53,0,True
12,自律没用，亲测。,江苏,男,2023-09-20 05:35:59,0,True
12,嗨嗨,河北,,2023-09-20 01:54:58,0,True
12,坚信自己能嫁给有钱人，就算没人要也绝对不能便宜那帮穷酸鬼,广西,,2023-09-21 15:22:56,0,True
12,微习惯,新疆,男,2023-09-20 01:19:57,0,True
12,陈年鸡汤,未知,男,2023-09-20 00:11:20,0,True
12,反者道之动,山东,,2023-09-20 22:36:14,0,True
12,锻炼的驴,浙江,,2023-09-19 22:08:31,0,True
12,很多芸芸众生 语法错误,江苏,,2023-09-20 12:48:40,0,True
12,谢谢，但对的可不是你。,河南,,2023-09-19 21:20:14,0,True
12,说的都是正确的废话，跟国外的成功学一个套路，看来又是一个卖课的骗子。,河北,,2023-09-19 19:55:54,2,True
12,自律就是骗局，跟成功学一个样,广东,男,2023-09-21 00:16:36,0,True
12,次要矛盾,广西,,2023-09-20 12:39:05,0,True
12,微习惯,山东,,2023-09-20 01:41:48,0,True
12,没啥用,湖北,,2023-09-19 22:14:28,0,True
12,@AI视频小助理 总结一下,山东,,2023-09-20 13:17:18,0,True
12,@AI视频小助理 总结一下,广东,,2023-09-19 23:54:37,0,True
12,说的太对了,上海,男,2023-09-19 23:18:51,0,True
12,如果我喜欢一个比我优秀的女人，我会非常自律，且优秀，可是我已经已婚了。🙃,广东,,2023-09-19 14:58:31,0,True
12,天下大事必作于细。是以圣人终不为大，故能成其大。夫轻诺必寡信。,河南,男,2023-09-22 07:09:26,0,True
13,[doge]所以呢你成功了吗？还靠着做视频的收益维持生活吗？,广西,,2023-09-20 08:21:08,0,True
13,@AI视频小助理,浙江,,2023-09-19 10:32:38,0,True
13,自律很难是因为没有恒心。你说的太对了，积小恒久成大,陕西,,2023-09-19 11:40:10,1,True
13,@AI视频小助理,山东,男,2023-09-19 18:56:24,0,True
13,@AI视频小助理  总结一下,浙江,,2023-09-19 10:33:39,0,True
13,做当下,山西,,2023-09-20 08:47:01,0,True
13,玩原神玩的,山东,,2023-09-19 08:12:53,3,True
13,"自律万能公式：
1.只关注小目标；
2.强制自己执行，很痛苦也要坚持，不要被情绪所打败；
3.永远闭环，一定要完成，从小目标着手去做，不要关注过于宏大的东西；
4.提升自我效能套路，不断学习精进，从而获得爽感成就感，才能让自己更好的坚持；
5.发现自己的厉害之处，不断夸自己给自己积极暗示和正反馈，参考马太效应；
6.达到成就后一定要奖励自己，形成正向的循环🔄。
以上六步照做可以让我们不断的形成自律的习惯，情绪其实是我们最大的对手，一定要让自己持续努力，迎难而上，反人性，并且坚持，才能成功。
最近对博主说的没有反馈很难坚持是最难受的，深有体会，目前在复习考研，已经坚持了三个月了，一直没有什么积极的反馈，快绷不住了，摆烂好几天，有什么方法可以让自己状态恢复，坚持到最后一天？[大哭]",浙江,,2023-09-21 04:57:43,0,True
13,？教员不是发过教材啦吗？,北京,,2023-09-20 23:14:54,0,True
13,现在的我,山东,,2023-09-20 16:30:27,0,True
13,@课代表猫 总结一下,山东,男,2023-09-19 18:56:39,0,True
13,祥子到死都觉得自己是不够努力才没法拥有自己的车,北京,男,2023-09-21 08:28:25,0,True
13,看了评论，up主真不容易，但也是真棒👍,江苏,,2023-09-21 18:18:25,0,True
13,其实就是《微习惯》这本书中的内容,湖北,,2023-09-21 20:35:47,0,True
13,成功学？,上海,,2023-09-19 15:59:07,0,True
13,反正我会告诉自己，如果一个男人连食欲都控制不了，那肯定没什么出息,山东,男,2023-09-19 21:29:38,0,True
13,戒烟[呲牙],贵州,,2023-09-20 08:02:23,0,True
13,标题让我吸引了,河北,,2023-09-20 14:50:09,0,True
13,@有趣的程序员 总结一下,福建,男,2023-09-19 22:28:35,0,True
13,看这些有用的话，观看的人人都是富豪，但现实呢？,广东,,2023-09-21 01:37:50,0,True
14,自律是反人类的 追求高级欲望 延迟满足才是真神[星星眼],山西,,2023-09-20 12:25:41,0,True
14,好累，主打一个随心所欲[doge],湖南,,2023-09-19 23:14:04,0,True
14,@AI视频小助理,四川,,2023-09-19 17:52:27,0,True
14,谢谢你，up主,福建,,2023-09-20 21:36:04,0,True
14,由人来制定分配机制，终究受人性影响，环境就这样，改变不了，注定少部分人掌握大部分财富。改变命运就是成为少部分人，而那大部分人又没有天生的优势，只能靠后天的努力，持续性的努力又得靠自律……唉，共勉吧[给心心],广东,,2023-09-19 08:14:21,1,True
14,字幕没校对,广东,,2023-09-19 13:03:45,0,True
14,福格模式,陕西,,2023-09-19 21:40:13,0,True
14,穷人加满杠杆赌赢一次才能改命，这里的赌包括换工作跨行业（风口），创业，投资等等,广东,男,2023-09-19 20:14:41,0,True
14,感谢你免费提供这么好的视频,山东,,2023-09-20 17:34:12,0,True
14,自律也没有我爸是马化腾来的实在,浙江,,2023-09-20 11:42:08,0,True
14,@有趣的程序员 总结一下,山东,男,2023-09-19 18:56:18,0,True
14,自律并不会让你变富有,河北,男,2023-09-19 19:58:02,0,True
14,请问一天上13小时班怎么自律[吃瓜],上海,,2023-09-20 02:12:04,0,True
14,其实一句话就是把大目标拆解成可以容易实现的小目标坚持执行并不断迭代自己的方法。真正的自律靠得不是毅力，会非常痛苦难以长期执行，只有把前期靠毅力完成的变成习惯才是最好的！,四川,女,2023-09-22 08:07:45,0,True
14,你视频都还挺相似哈,广西,,2023-09-19 22:37:07,0,True
14,"确实我有很严重的拖延症，每天都不想去学习，但玩也玩不好，想想考上就觉得好遥远好遥远，更不想学了……看了此视频，那好此时此刻我就先做到放下手机开始！从计划每天六七节课（其实有时一节也不学），变成一天3节就算完成任务，学了后听不进去：那就先不想3节，先做到听懂这一节。然后果然，原本从上午就瞪眼的这节课一直没听懂（一直在走神），我又后退去听，突然就听懂了，老师前面这不讲的很清楚吗？！
确实是第一：静心才能学进去，不然干瞪眼半天还学的很痛苦;第二：先从克服此时此刻做起吧！不过我还没找到奖励自己的好方法，总觉得不想放松一天，但其实每天都没有学好，要不然奖励自己休班可以放心玩一天？",山东,,2023-09-21 13:28:24,0,True
14,"，自律万能公式：
1.只关注小目标；
2.强制自己执行，很痛苦也要坚持，不要被情绪所打败；
3.永远闭环，一定要完成，从小目标着手去做，不要关注过于宏大的东西；
4.提升自我效能套路，不断学习精进，从而获得爽感成就感，才能让自己更好的坚持；
5.发现自己的厉害之处，不断夸自己给自己积极暗示和正反馈，参考马太效应；
6.达到成就后一定要奖励自己，形成正向的循环🔄。
以上六步照做可以让我们不断的形成自律的习惯，情绪其实是我们最大的对手，一定要让自己持续努力，迎难而上，反人性，并且坚持，才能成功。",河北,,2023-09-20 10:09:06,0,True
14,总结:走一步，再走一步[加油],安徽,男,2023-09-20 07:28:52,0,True
14,穷人逆袭要革命,广东,男,2023-09-19 11:27:23,0,True
14,收藏=自律,海南,,2023-09-19 23:37:52,0,True
15,标题什么意思？自律就能变富？,河北,,2023-09-19 12:44:19,0,True
15,这个视频看完真的是，我感觉我最后的底裤被人扒了，我就是典型的假学习的代表，我有罪,浙江,,2023-09-19 15:37:58,0,True
15,我真厉害，把视频从头到尾到看完了[支持],陕西,,2023-09-20 19:12:53,0,True
15,天行健，君子自强不息。天降大任于斯人也，必先苦其心志劳其筋骨。色字头上一把刀，二八佳人体似酥，腰间仗剑斩凡夫。,湖北,,2023-09-20 01:21:40,0,True
15,快乐一点吧,陕西,男,2023-09-20 00:15:05,0,True
15,就是说佛祖发下大宏愿来自律[微笑],广东,男,2023-09-19 20:50:45,0,True
15,早就报了健身房练完了 弟弟[偷笑] @蕉尼,广东,男,2023-09-19 15:07:55,0,True
15,资本榨干穷人，并告诉穷人，你穷是因为还不够努力,湖南,男,2023-09-19 13:50:00,0,True
15,要么自救要么自我毁灭,宁夏,男,2023-09-19 11:27:37,0,True
15,@AI视频小助理,广东,,2023-09-19 12:26:46,0,True
15,"开心就好,知足常乐",福建,,2023-09-19 19:45:39,0,True
15,[doge][doge][doge],广东,,2023-09-19 12:18:13,0,True
15,我想划走了，怎么办？,四川,,2023-09-19 10:58:49,0,True
15,我觉得UP是真的干货，看过一个清华的妹纸，说她的秘诀就是减少心理内耗，踏踏实实做好当下就会达到你想要的结果，千万不要一边做一边否定或者怎么样，学习的时候只有学习，没有情绪,广西,,2023-09-21 10:22:50,0,True
15,没有可见的预期收益只会不断的消耗自己,湖南,,2023-09-20 02:52:36,0,True
15,我还是不自律吧！,福建,女,2023-09-19 13:46:18,0,True
15,人活着真累,北京,女,2023-09-19 10:45:04,0,True
15,情绪，控制你的行为，这个道理其实我早就知道了，但是做不到啊,广东,,2023-09-20 22:36:52,0,True
15,"一般人，自律用更大的本能欲望压制小的欲望。
兴趣爱好驱动自律。",河南,,2023-09-20 18:25:45,0,True
15,你是单身狗么？  家里面不管么,河南,男,2023-09-19 10:01:52,0,True
16,旁边不会写字的丁真嘿嘿一笑,山西,,2023-09-19 08:12:05,0,True
16,自律上升什么的都是什么意识形态？骗骗人算了,安徽,,2023-09-19 14:30:08,2,True
16,还不如坚持贝叶斯改进呢[笑哭],新疆,男,2023-09-19 14:00:26,0,True
16,先定个小目标赚他一个亿？就是分成无数份，也赚不到啊[笑哭],江西,,2023-09-20 12:22:05,0,True
16,有困难就放弃[辣眼睛],北京,男,2023-09-19 07:45:46,0,True
16,每天坚持奖励自己算自律吗[doge],四川,男,2023-09-19 21:17:10,0,True
16,纱帘,江苏,男,2023-09-19 09:11:53,0,True
