评论页码,评论内容,IP属地,性别,评论时间,点赞数,主评论
16,我除了学习感觉别的都能执行,辽宁,男,2023-09-19 16:18:07,0,True
16,看得我热血沸腾，激动的我在床上翻了。。。,广东,男,2023-09-19 09:09:27,0,True
16,听我说，谢谢你,上海,,2023-09-19 15:11:33,0,True
16,吾辈楷模,湖北,男,2023-09-19 23:53:37,0,True
16,我告诉你一个秘密，脱离碎片化的知识，你就超越90%的人了[doge],福建,,2023-09-20 01:32:22,0,True
16,太真实了[脸红],广东,,2023-09-19 22:57:54,0,True
16,受众不同，经历过，挣扎过的人，深得领悟，谢谢up,云南,,2023-09-20 18:41:16,0,True
16,奖励自己[doge],宁夏,,2023-09-20 14:46:30,0,True
16,@@苍白生墨,浙江,男,2023-09-19 12:27:23,0,True
16,你这人还怪好哩来,江苏,男,2023-09-19 11:34:30,0,True
16,真的有用，支持下,河北,,2023-09-20 08:05:54,0,True
16,好,美国,,2023-09-19 08:21:42,0,True
16,找到自己的兴趣,北京,,2023-09-19 18:16:30,0,True
17,穷就是穷，这是命，哈哈，还不如躺平,吉林,,2023-09-19 08:26:30,0,True
17,原来马克思先生在资本论中说错了呀，只要努力，就一定会过上好生活，公平不在于再分配，而在于创造。佛教有云，忍一世苦难，登极乐世界。古代人平均寿命二三十岁。你还没悟透就死了。现在是只要自己努力个二三十岁，自己就能早登极乐了。,广东,,2023-09-19 16:24:35,0,True
17,@有趣的程序员 总结一下,河南,,2023-09-19 07:27:34,0,True
17,https://b23.tv/NA7IHk9,湖北,男,2023-09-19 03:26:07,0,True
17,"自律第一步，关注up主
——嗯，非常好，我今天真棒",江西,男,2023-09-20 12:28:35,0,True
17,知足常乐，认清自己的定位，不要试图去够那些你能力范围外的东西，人的痛苦会少很多[吃瓜],北京,女,2023-09-20 01:04:26,0,True
17,@有趣的程序员 总结一下,北京,男,2023-09-19 08:44:40,0,True
17,其实我也很自律的，每天醒来，第一件事，就是拿手机！[doge],河南,,2023-09-20 08:17:35,0,True
17,有道的影子，不错。可惜一般的人就算知道很有道理，但是却无法领悟,广东,,2023-09-20 19:25:23,0,True
17,但凡有其他娱乐手段，谁踏马不想。关键是没钱啊,山东,,2023-09-19 10:26:12,0,True
17,是啊，在没看这个视频之前我还在想，cf还有两个小时解封，我就玩两个小时手机等待，看了这个视频我明白，这两个小时我能起床做饭吃饱，再把自己的衣服洗干净晾干，在做自己工作的事情，2个小时真的能做很多，以后起床第一个小时就先看up的这个视频激励自己，感谢up的指导。,湖北,,2023-09-18 09:07:01,5,True
17,打开喜马拉雅，听个小说，洗衣服，打扫卫生，洗锅刷碗,甘肃,,2023-09-18 21:25:11,0,False
17,穷人老老实实学习，顺便胆子大一点，出国或者移民。这是你唯一的出路。,重庆,,2023-09-19 05:12:15,0,True
17,穹人想烦神，唯有闹个名,陕西,男,2023-09-19 07:14:10,0,True
17,戒烟快两年，经常打开戒烟APP上看增加的天数，看着不断缩小的幸存百分比，已经成为了我自己的信心来源了。起码我觉得自己在戒烟这件事上已经比百分95的人厉害了。你问我还想不想抽烟。我现在已经不敢抽烟了。复吸会让我对我自己的信心崩塌的。我为了不让自己失败和自己信心崩塌。在戒烟一年后，找来了那本戒烟神书《这本书能让你戒烟》。反复看了三遍。改变了很多对抽烟的认知。我再继续戒烟下去轻松无比。,陕西,,2023-09-19 17:11:58,0,True
17,"知之者不如好之者，好之者不如乐之者
把UP的方法再柔和宽松一点，给自己一个相对舒适的兴趣培养环境，可能更好",四川,,2023-09-19 07:41:31,1,True
17,所以你写的书是什么？,贵州,,2023-09-18 10:42:47,0,True
17,记忆类的书，网上都有买,浙江,,2023-09-19 01:39:44,0,False
17,你自律为啥呢？你只看到了我穷，你没看到我虽然穷，但是经常躺平，比你匆匆茫茫好的多,北京,,2023-09-18 20:04:22,0,True
17,真的谢谢up主,浙江,,2023-09-19 17:51:18,0,True
17,自律后回头看真是轻舟已过万重山,陕西,,2023-09-19 02:19:27,0,True
17,你怠惰了阿梓亦,山东,,2023-09-18 09:41:54,0,True
18,有没有双马尾小萝莉，做我女朋友，我每天请她吃蛋炒饭！,江苏,,2023-09-19 10:20:55,0,True
18,成功的路并不拥挤,辽宁,女,2023-09-19 10:11:23,0,True
18,"@AI视频小助理 总结一下
@有趣的程序员 总结一下",广东,男,2023-09-19 15:04:41,0,True
18,喜欢省流版，多谢课代表,湖北,,2023-09-20 19:44:18,0,True
18,十分钟的视频你都没耐心看，那你也同样没耐心去努力,江苏,女,2023-09-20 21:01:43,0,False
18,每天坚持不自律何尝又不是一种自律呢[doge],广西,,2023-09-20 00:29:26,0,True
18,你不用纠结了，留着自己看,湖南,,2023-09-19 11:29:16,0,True
18,@小鹿家的小陆柒,安徽,男,2023-09-19 11:49:10,0,True
18,找到我想说的了，搞不懂为什么会上热门，但是忍不住点开评论区观察一下这些受苦的人在这的抱怨。这个视频的评论区可比视频好看多了。[tv_坏笑],四川,男,2023-09-19 09:23:25,1,True
18,跟上抱树的节奏,陕西,男,2023-09-19 10:53:23,0,True
18,还改变命运[doge],湖南,,2023-09-19 03:49:59,0,True
18,可怕的收藏量  光收藏就够了吗  不付诸于行动  你一辈子穷着吧,新疆,,2023-09-19 11:32:52,0,True
18,"用一颗感恩的心去待人处世，你才有高尚的境界和宽广的胸怀。

    [脱单doge]",广东,,2023-09-19 22:13:59,0,True
18,真的很棒的视频。,陕西,,2023-09-18 11:08:16,0,True
18,"1.只关注小目标，先完成小目标在说 
2.和其他人比自己已经很厉害了，从别人身上找自信。
3.做事情没有正反馈，看不到希望，很难坚持下去，所以要哄自己，坚持能够带给我除了成功以外的事情，离开自己的舒适区。",贵州,女,2023-09-19 19:55:55,0,True
18,只有做事情就忧郁状态,安徽,,2023-09-19 20:55:23,0,True
18,自律是什么？代入什么模式？,广东,男,2023-09-19 15:09:22,0,True
18,"《阴律无情》：“我继续问判官何谓非时，非地，非器？原来就算是正式夫妻，也要守这些戒律，不然也算犯了邪淫罪。非时，即在佛菩萨的诞生日，或每月的六斋日，及年三长斋月中，应禁戒不行房事。在这些日子，例如每月初一、初十、十五等等，四天王会巡视人间，记录善恶，再回天庭向玉帝报告。
非地，是夫妻的人伦应该适可而止，除夫妻床外，不能在其他地方行事，例如客厅、厨房、厕所、露天、佛前等等。
非器，除了生殖器外，夫妻在其它部位都不可行淫，否则都要下地狱受苦，受完地狱苦，还要投生做猪、狗、鸳鸯、蛇等等动物身。…”",湖北,,2023-09-19 05:48:14,0,True
18,感觉up的视频和一个叫微习惯的书很像,浙江,男,2023-09-19 15:20:10,0,True
18,没看过,广西,男,2023-09-19 15:20:23,0,False
18,我坚持不自律又何尝不是一种自律[tv_鬼脸],贵州,,2023-09-19 00:20:28,0,True
18,通过自言自语来善待自己（例如：这只是一段暂时紧张的时间，没事的，这会过去）；自我同情，不加评判，对自己保持中立。 ,安徽,,2023-09-19 17:02:25,0,True
19,在现代这个社会没途径，钱是需要工作的！所以除非您命运有权，我猜这个社会权力大小是气息强度大小和气息性质！否则人家不要工作，穷人没法发达！[原神_哼][来古-震撼][FGO_耶][FGO_开心][坎公骑冠剑_钻石][坎公骑冠剑_吃鸡][坎公骑冠剑_无语],广东,男,2023-09-18 15:07:12,0,True
19,运动真的要适当,四川,男,2023-09-19 08:12:38,0,True
19,普罗大众好欣慰,贵州,,2023-09-19 08:58:05,0,True
19,鸡汤，看几百遍也不如马上放下手机去做。,广西,,2023-09-19 02:23:00,0,True
19,不唯一，你还可以中彩票，还可以找个70岁的富婆继承遗产,湖南,男,2023-09-19 08:41:22,0,True
19,知道做不到等于不知道 命运不是靠一个视频改变的 如果你是善于改变的人 你生活里早就改变了 up主是很厉害 但不是你 每个人有自己的路要走 加油。,浙江,,2023-09-19 15:23:27,0,True
19,看大家的评论，其实你越想自律越自律不了。你都来看这个了你绝对是身体的弱者。我的建议是抛弃所有的一切，然后再重新拾起,浙江,,2023-09-19 00:38:34,0,True
19,如果我走的路周围没有人，一群人反对呢？开摆吧！其实开摆这个时代真的还挺舒服的,贵州,,2023-09-19 23:57:44,0,True
19,阶层不同，up 这个阶层说这样的话这本身是没什么问题。但up将自己阶层放大到别的阶层，这是否有点....经济基础决定上层建筑。看个乐得了。,山东,,2023-09-19 07:35:08,0,True
19,买推广买疯了？点了两次不感兴趣不想看还出现在我主页上,广西,女,2023-09-19 06:37:38,2,True
19,up谢谢你，你表达的意思我收到了，很感谢你出这个视频 能帮助不少人啊,天津,,2023-09-19 12:32:01,0,True
19,穷不是自律和奋斗可以改变的 你只在这一个平台,安徽,,2023-09-19 07:22:33,0,True
19,"笔记

1.极小的目标。 2. 强力的执行，mind over body。 3. 关注下一个小点。立足真实的赋能-感etc找到方法论。 4. 拥抱成就感 自夸 5. 奖励机制 

在完全看不到希望的时候如何坚持。战胜小欲望，度过无反馈。不关注坚持和成功的联系，而关注自身的进步。

心力，寻求，突破，扬弃旧自己。",辽宁,,2023-09-19 05:11:22,0,True
19,什么鬼东西，上来就是经典拉高自己说教，[辣眼睛]就你这种开头，纯纯就是贩卖焦虑的。举报了,广东,男,2023-09-19 06:44:09,5,True
19,如果一个人的心很乱，什么公式都不管用,黑龙江,,2023-09-19 11:46:32,0,True
19,学习这个从穷人变成富人的方式就是再把这个教给穷人😣,陕西,,2023-09-19 09:43:49,0,True
19,清醒的醉着,河南,,2023-09-19 01:10:32,0,True
19,这惊人的收藏量,河北,,2023-09-19 08:37:21,0,True
19,每天早八晚八，一个月不是太忙有2天假，忙起来一天假的没有。请问这该如何应对,广东,男,2023-09-19 11:23:38,0,True
19,认知人性，驾驭人性,山东,,2023-09-19 12:47:06,0,True
20,要是人人都自律了，那人人就变得不自律了,河南,男,2023-09-19 11:45:22,0,True
20,离谱，给所有人发钱等于没发钱是吧？,湖北,男,2023-09-19 11:46:33,1,False
20,我不配，划走了,云南,男,2023-09-17 21:08:32,0,True
20,[打call][打call][打call][打call]棒,四川,,2023-09-18 08:04:34,0,True
20,意志至上,云南,,2023-09-19 03:54:11,0,True
20,战胜自己的情绪爽感,河北,女,2023-09-19 07:16:44,0,True
20,真的，先做了再慢慢提高效率,广东,,2023-09-17 20:38:14,2,True
20,你的声音好像童年终结者[星星眼],辽宁,,2023-09-17 20:10:59,1,True
20,看标题还以为是诡秘之主神之途径,河北,男,2023-09-19 09:36:42,0,True
20,逆袭个屁，老实走好每一步就是逆袭,河南,男,2023-09-18 10:11:04,0,True
20,@AI课代表呀,江西,,2023-09-17 16:19:49,1,True
20,这么懒 你不可能做到自律的省省吧,广东,男,2023-09-19 12:29:27,0,False
20,要饭的,陕西,男,2023-09-19 09:43:11,0,True
20,很真实[doge][doge],辽宁,男,2023-09-17 23:42:36,1,True
20,想问下up主 之前排斥马讲的做事找到一个兴趣点  为啥今天讲的和他的差不多   是我理解不对吗？谁的粉丝也不是 只是为自己找方法的人！,河北,女,2023-09-17 19:18:08,3,True
20,一件事情是自己需要的，我是不关心是否有兴趣都会做,广西,男,2023-09-17 20:02:07,3,False
20,是兴趣点吗？不是找到一个问题一个目标吗？,广西,男,2023-09-17 19:50:59,1,False
20,凭借兴趣喜欢做不好事我已经重复无数次了,广西,男,2023-09-17 19:51:39,1,False
20,我也是头猪,浙江,,2023-09-19 18:38:53,0,True
20,"一百个穷人里面只有一个人稍微有点钱，
一万个穷人里面只有一个人能天天吃大餐，",广东,男,2023-09-19 08:20:00,0,True
20,自律很难，毕竟活着就很难了[大哭][大哭][大哭],辽宁,,2023-09-19 10:29:02,0,True
20,腿跑废没,江苏,,2023-09-21 23:27:26,1,True
20,还天天跑5公里吹牛逼,山东,男,2023-09-22 11:09:53,0,False
20,你这样自律还不如去入佛教修来生,湖北,,2023-09-20 10:06:31,0,True
20,不revolution永远没有出路,湖南,男,2023-09-19 06:30:40,0,True
20,立志用功，如种树然。,浙江,,2023-09-19 06:15:36,1,True
21,太对了 哥,河南,,2023-09-19 00:19:26,0,True
21,长期的自律，持续的热情，不断的学习，良好的个人形象，向梦想前进！,浙江,,2023-09-19 10:22:50,0,True
21,原来你被放出小黑屋了[热词系列_知识增加],重庆,,2023-09-19 07:42:20,0,True
21,@AI视频小助理,湖北,男,2023-09-17 20:38:39,0,True
21,不阳的人表示 还带口早,海南,女,2023-09-17 22:59:16,0,True
21,痛苦的时候就看看这个给自己洗脑[大哭]真的很痛苦,天津,,2023-09-18 23:04:07,0,True
21,过来人告诉你，每天五公里直接划走，不感兴趣，没毛病都能跑出毛病，如果坚持运动，泳泳和骑行可以，天天跑步费膝盖,安徽,男,2023-09-20 04:47:40,0,True
21,闭环应该是做出的事情可以有反馈，然后积极反馈从而进一步加强下一次完成目标的动力，博主想表达的更多是把大目标拆分成小目标更合适吧？或是说把目标拆分后，每一步完成从而促进下一步？,广东,,2023-09-18 23:37:08,1,True
21,有钱谈成功，没钱自律，你还以为是以前的年代啊，努力有用的话，那还要天才干嘛[妙啊],广西,男,2023-09-19 08:30:32,0,True
21,回复 @淡然的诗霖 :我说啥了，发这么大火。我这是以一种平和的态度交流的好吗?甚至带点无奈与讽刺，不努力难道靠躺平躺成功吗？现实中你也是这样吗。,四川,男,2023-09-21 20:25:36,0,False
21,回复 @落单小瓜皮 :我吃你家大米了？我想进来就进来关你屁事啊。,广西,男,2023-09-21 01:11:49,0,False
21,但你不努力还能干嘛，摆烂吗，希望摆烂成功?如果你想摆烂，为啥要点进来。,四川,男,2023-09-19 08:33:31,0,False
21,两年每天跑5到10公里，去你🐴的,山东,男,2023-09-22 11:10:22,0,True
21,好了 咬牙听完了，今日份自律已完成。,广东,,2023-09-19 07:14:49,0,True
21,我就是靠的大欲望[委屈],河南,,2023-09-17 15:50:26,0,True
21,就是眼高手低,浙江,,2023-09-21 11:14:27,0,True
21,讲了13：57，没有有用的。,江苏,男,2023-09-20 07:27:00,0,True
21,导师[打call][打call],福建,,2023-09-18 08:02:35,1,True
21,"《阴律无情》：“我继续问判官何谓非时，非地，非器？原来就算是正式夫妻，也要守这些戒律，不然也算犯了邪淫罪。非时，即在佛菩萨的诞生日，或每月的六斋日，及年三长斋月中，应禁戒不行房事。在这些日子，例如每月初一、初十、十五等等，四天王会巡视人间，记录善恶，再回天庭向玉帝报告。
非地，是夫妻的人伦应该适可而止，除夫妻床外，不能在其他地方行事，例如客厅、厨房、厕所、露天、佛前等等。
非器，除了生殖器外，夫妻在其它部位都不可行淫，否则都要下地狱受苦，受完地狱苦，还要投生做猪、狗、鸳鸯、蛇等等动物身。…”",湖北,,2023-09-19 05:48:27,1,False
21,qnmd,北京,,2023-09-20 09:21:24,0,True
21,自我安慰其实也是一种作用,广东,男,2023-09-19 00:35:52,0,True
21,喜欢干的事为什么不干呢？哪怕没那么挣钱，就短短几十年来这么折磨自己？,福建,,2023-09-20 10:40:43,0,True
21,那些什么大师，一节课什么38888的，进去几个了？,上海,男,2023-09-18 15:30:25,0,True
21,这种逆天也能有真的多粉丝啊,江苏,男,2023-09-21 03:33:39,0,True
22,这个思想确实能让你在某方面获得一定成就，说白了就是承认这个世界并不美好，而人要改变总要竞争，总要比较，你现在的状态是比别人牛，比别人厉害，超越别人，给自己一种成就感，这是一个阶段，刚开始改变的阶段也总是这样展开的，但是到了顶层，看了很多成功者，他们基本都是统一口径，超越昨天的自己，诸位晚安。,四川,男,2023-09-19 15:21:20,0,True
22,现在是15:28，显示7分钟前，这么早睡觉啊老铁[脱单doge][脱单doge][脱单doge],广东,,2023-09-19 15:29:17,0,False
22,拆解目标,四川,男,2023-09-20 19:53:25,0,True
22,不积跬步无以至千里,重庆,男,2023-09-19 00:38:59,0,True
22,不自律的人视频都看不玩[doge]，看完了更焦虑，然后继续摆烂[藏狐],四川,,2023-09-20 03:02:20,0,True
22,主播确实讲的好，给出了非常落地的方法。也就是说只要能处下从小事做起，大事也自然而成。但大多数人小的不愿做，大的做不了，最后一直精神内耗，导致死循环。感恩分享。,甘肃,,2023-09-20 19:30:59,0,True
22,很难得啦[笑哭],北京,,2023-09-18 14:09:18,0,True
22,qnmd,上海,男,2023-09-19 22:29:15,0,True
22,学习正念,黑龙江,,2023-09-18 12:57:24,0,True
22,我谢谢你啊,浙江,,2023-09-18 18:49:24,0,True
22,学什么都学不懂学得很失败，好痛苦😭😭,广东,,2023-09-19 12:19:32,0,True
22,很好！,海南,,2023-09-18 10:56:13,0,True
22,"复制 包年充电 不能看专属视频吗[大哭]
。
其他粉丝会不乐意
[吃瓜]
其他UP主那里见过了
都是在骂人的",浙江,男,2023-09-17 15:26:51,0,True
22,Atomic Habits,四川,,2023-09-17 19:11:26,0,True
22,阿婆🐷，我发一个视频来做一个验证吧大家可以看我的实践，基于这个阿婆🐷的理论，讲的很有道理,内蒙古,男,2023-09-18 22:50:27,0,True
22,扎心，四十一了,四川,,2023-09-17 22:13:12,0,True
22,@AI视频小助理 总结一下,浙江,,2023-09-17 16:50:37,0,True
22,回复 @靓仔你健身打卡了吗 : 好好打你的卡吧 别隔着比比来来 弟弟,浙江,,2023-09-19 12:38:09,0,False
22,回复 @靓仔你健身打卡了吗 : 绷,浙江,,2023-09-19 12:36:28,0,False
22,这么懒，你不可能做到自律的，省省吧。,广东,男,2023-09-19 12:30:11,0,False
22,贩卖焦虑？其实无所谓了，也不是摆烂，也不会去努力，反正就行尸走肉的活着，到那天死了就死了。下辈子不来就好。,广东,男,2023-09-19 09:23:45,0,True
22,"1.永远只关注小目标；
2.强制自己执行，在痛苦也要坚持，绝对不要被情绪所打败；
3.永远闭环，从小目标着手去做，不要关注过于宏大的东西，一定要完成；
4.提升自我效能得套路，不断学习精进，从而获得爽感成就感，才能让自己更好的坚持；
5.发现自己的厉害之处，不断夸自己给自己积极暗示和正反馈，参考马太效应；
6.达到成就后一定要奖励自己，形成正向的循环。
以上六步照做可以让我们不断的形成自律的习惯，情绪其实是我们最大的对手，一定要让自己持续努力，迎难而上，反人性，并且坚持，才能成功。",北京,男,2023-09-19 23:24:07,2,True
22,小目标》强压制情绪》小套路》强化虚荣》,江苏,,2023-09-19 08:54:29,0,True
22,说的就是我了,河南,男,2023-09-18 20:07:38,0,True
23,我特么一天六千字不也是个扑街,湖南,男,2023-09-17 17:52:12,0,True
23,我一天三千也是扑街,浙江,,2023-09-18 00:49:53,0,False
23,标题噱头拉满[嗑瓜子],河北,男,2023-09-19 08:32:54,0,True
23,老哥，你出的书我把红皮的看完了，那其它两本内容有很大区别吗？,吉林,,2023-09-18 19:22:51,1,True
23,层次不同,广西,男,2023-09-18 19:30:57,1,False
23,我反正白天上班，下班后时间也比较多，电脑做 就带坊，也有两千多,广西,,2023-09-19 12:44:25,1,False
23,包年充电 不能看专属视频吗[大哭],湖南,,2023-09-17 15:21:35,0,True
23,我现在就开始讨厌现在的自己了 我讨厌现在的自己一直只管自己舒服过日子,湖南,男,2023-09-19 10:05:03,0,True
23,羊驼 退钱,江苏,,2023-09-21 10:17:33,0,True
23,[2023],河南,男,2023-09-17 15:51:57,0,True
23,"这个世界向来都是话好说，事难做
谁不懂这些道理呢？难在如何去执行，落实，坚持到底
连每天坚持洗漱这样的事情都有人无法做到，长年不刷牙，这样的人给他讲道理真的有用吗？
up第一句话就给人很不好的感觉，上来便说自己的内容高端属实有些自卖自夸了",四川,男,2023-09-19 00:38:51,0,True
23,凡是需要自己努力的事，都是违心的，强迫的 需要的是转换观念，把不喜欢的事变成喜欢的事,山东,女,2023-09-23 10:25:42,0,True
23,取关了无数次 自己没有耐心 但每次听到一半 就又关注回来  我怀疑你每次都能骗到我的币,广东,男,2023-09-20 12:53:03,0,True
23,三连了，感谢提醒,广西,男,2023-09-17 18:59:37,0,True
23,常年不运动的人可以先从走路开始,浙江,男,2023-09-19 08:52:51,2,True
23,好看爱看[doge],四川,,2023-09-17 17:32:46,0,True
23,一律啥都是假的，所谓的自律就是一种习惯。,广东,,2023-09-24 04:21:36,0,True
23,光靠自律就能成功，那那头驴早就成功了[妙啊][妙啊],上海,男,2023-09-21 08:08:15,1,True
23,老老实实当穷人吧，因为它们是不会让你富有的,福建,,2023-09-19 19:48:00,1,True
23,活成自我，因人而异。[doge],江苏,,2023-09-24 00:39:45,0,True
23,对绝大部分人都没有用 这是人性 约束天性 没啥大用,新疆,男,2023-09-23 21:43:23,0,True
23,上士闻道，勤而行之，中士闻道，若存若亡，下士闻道，大笑之，不笑不足以为道,山东,,2023-09-20 20:51:27,1,True
23,看这个视频 我都感觉我那么多宏大目标达不到,西藏,,2023-09-19 19:46:48,1,True
24,可以分享那每天背诵的五个句子吗？我想飘走300句,广东,,2023-09-19 20:50:18,1,True
24,讲的很好，快更新 [doge],广东,,2023-09-17 16:50:33,0,True
24,能不能一实际案例出发，比如考研、考公,贵州,,2023-09-18 08:11:54,0,True
24,这都不能举一反三，考研还有什么用,北京,,2023-09-18 08:33:02,2,False
24,这些要是能回复的上有效措施，就不算营销书了,陕西,,2023-09-19 15:35:03,1,False
24,现在好多研究生在送外卖，内卷,重庆,,2023-09-19 05:04:03,1,False
24,赞同,江苏,,2023-09-21 21:25:30,0,True
24,闹麻了,陕西,男,2023-09-19 14:51:29,0,True
24,人活一辈子，怎么过是你自己的事,河北,男,2023-09-20 17:57:26,0,True
24,废话真多~,山西,,2023-09-19 09:32:38,0,True
24,对对对都卷起来，这样就没人看到我躺着了[doge],广东,,2023-09-20 12:21:59,0,True
24,评论区说跑步废膝盖的，要么是你没跑过，要么是你姿势有问题，别怪在坚持跑步上好嘛，不懂装懂很搞笑,贵州,男,2023-09-19 08:46:01,0,True
24,道理越多，执行力越弱,广东,,2023-09-19 21:27:29,0,True
24,哪有好人天天跑步的 你看看不管是不是专业运动员有没有一个这么做，你就不懂跑步，视频就不用看了，要么瞎吹，要么洗稿赚流量，你真该死啊,上海,男,2023-09-19 03:01:12,2,True
24,这是一个双赢视频，up有了流量看的人可以满足他奇怪的幻想,广东,男,2023-09-19 20:55:07,0,True
24,其实，那个万能公式真的是老生常谈了，一万个自律视频都是这样的内容，最关键的，就在于公式的第二点，所谓心力，这是一个很抽象很模糊的东西，也是极其难以掌握的东西， OK，收拾一下桌面是一件很简单的事情，但是要你立刻放在手机的有趣内容，立马去做，又有多少人随时随地百分百能做得到呢？真正的精华是后面的那一段话，自律不是通向成功的道路，而是一种生活态度，是一种习惯的养成。,云南,男,2023-09-20 23:15:27,0,True
24,建议标题改一下：你穷是因为你不自律[疑惑],北京,,2023-09-19 12:40:29,5,True
24,不能懒惰，我除了白天上班，晚上也不敢懒，电脑做 富常银库，也能增加二千多,广东,,2023-09-19 11:15:15,0,True
24,别搁这打你的破广告了，笑死人[偷笑],广东,男,2023-09-19 12:28:06,0,False
24,哈哈 刚刚又充了一发 现在浑身无力,广东,,2023-09-19 08:09:03,2,True
24,手柄,甘肃,男,2023-09-19 08:14:17,1,False
24,不想压制,广东,,2023-09-19 19:46:01,0,True
24,什么废话,湖南,,2023-09-19 13:38:52,1,True
24,栓q,吉林,,2023-09-19 15:25:30,0,True
24,看了多少书？谈自律,湖南,,2023-09-21 06:54:32,0,True
25,@AI视频小助理 试一下概括视频内容,广东,男,2023-09-19 20:26:33,0,True
25,笑死！b站李某人嘛？多少年工资没涨是不是应该反省一下自己够不够自律？怎么还有人把这种割韭菜卖课的话 当金科玉律呢！？,日本,女,2023-09-19 20:42:28,0,True
25,呵呵,山东,,2023-09-21 09:10:19,0,True
25,傻叉,安徽,,2023-09-20 12:52:30,0,True
25,资瓷,山东,男,2023-09-21 00:55:13,0,False
25,拉倒吧，鸡汤都喝吐了,黑龙江,,2023-09-19 21:24:19,0,True
25,死掉不就行了,广东,,2023-09-19 11:00:27,0,True
25,啥玩意,浙江,女,2023-09-19 09:36:57,0,True
